arm,intensity,group,step,cet1_pct,lcr_pct,n_banks
S,0.4,FR,13,12.5725581047159,17.9825197073824,5
S,0.4,FR,14,12.5717962051472,17.8277087952603,5
S,0.4,GR,0,12.5382063302707,25.4236814786511,4
S,0.4,GR,1,12.5371212758196,25.3281027702505,4
S,0.4,GR,2,12.5359263888036,25.2016185572005,4
S,0.4,GR,3,12.5344666238042,25.0452110037554,4
S,0.4,GR,4,12.5343298633717,24.8604591361752,4
S,0.4,GR,5,12.5342833262717,24.6490369140292,4
S,0.4,GR,6,12.5342676693521,24.412820466691,4
S,0.4,GR,7,12.5342655811594,24.1538415796573,4
S,0.4,GR,8,12.5342652062204,23.8758865863727,4
S,0.4,GR,9,12.5342648097944,23.5989080815113,4
S,0.4,GR,10,12.5342643967277,23.3226706146745,4
S,0.4,GR,11,12.5342639717086,23.0469964477279,4
S,0.4,GR,12,12.5342635391773,22.7717598917919,4
S,0.4,GR,13,12.5342631032587,22.4968816238411,4
S,0.4,GR,14,12.5342626677165,22.2223230783381,4
S,0.4,IT,0,13.1841023772446,36.9140671313412,7
S,0.4,IT,1,13.1264515610104,36.8998762647683,7
S,0.4,IT,2,13.0765657758706,36.8836747387926,7
S,0.4,IT,3,13.0476169540219,36.8690326287384,7
S,0.4,IT,4,13.0365981539514,36.8540470114002,7
S,0.4,IT,5,13.0303398185759,36.8135279391973,7
S,0.4,IT,6,13.0263781630894,36.7579862582576,7
S,0.4,IT,7,13.0246696140843,36.6963277708285,7
S,0.4,IT,8,13.0303750643354,36.6299325830447,7
S,0.4,IT,9,13.0363755570389,36.5576686428778,7
S,0.4,IT,10,13.0426117861795,36.4797525220438,7
S,0.4,IT,11,13.0490257262021,36.3964155936345,7
S,0.4,IT,12,13.0555615717144,36.3079023718267,7
S,0.4,IT,13,13.0621665128622,36.2144687657886,7
S,0.4,IT,14,13.0687913398724,36.1163802659926,7
S,0.4,NL,0,16.558854386287,22.2619093509442,5
S,0.4,NL,1,16.529694321607,22.2583151663611,5
S,0.4,NL,2,16.5079685586498,22.2567061885665,5
S,0.4,NL,3,16.498308476321,22.2555992261199,5
S,0.4,NL,4,16.4932878082028,22.2550019862612,5
S,0.4,NL,5,16.4909356130713,22.2547276279039,5
S,0.4,NL,6,16.4886164405886,22.2544574146707,5
S,0.4,NL,7,16.4865383894072,22.2542130065907,5
S,0.4,NL,8,16.4864506863201,22.2542021128029,5
S,0.4,NL,9,16.4863580017677,22.254190600779,5
S,0.4,NL,10,16.4862614733478,22.2541786118985,5
S,0.4,NL,11,16.4861621987343,22.2541662825602,5
S,0.4,NL,12,16.486061214507,22.2541539986915,5
S,0.4,NL,13,16.4859594802276,22.2541422991714,5
S,0.4,NL,14,16.4858578677096,22.2541306059669,5
S,0.4,Other euro area,0,18.4208814724788,47.1300980959479,16
S,0.4,Other euro area,1,18.4096137629095,47.1158824751004,16
S,0.4,Other euro area,2,18.4061172405063,47.0914615697543,16
S,0.4,Other euro area,3,18.4038822707351,47.0615663753536,16
S,0.4,Other euro area,4,18.4028771710704,47.0264616213203,16
S,0.4,Other euro area,5,18.4023793192582,46.9864616049566,16
S,0.4,Other euro area,6,18.402177761466,46.9419560953842,16
S,0.4,Other euro area,7,18.4020295841538,46.8934082974129,16
S,0.4,Other euro area,8,18.9406464328306,47.7407690916484,15
S,0.4,Other euro area,9,18.9406406861589,47.7394207197636,15
S,0.4,Other euro area,10,18.9406347008703,47.7379526089483,15
S,0.4,Other euro area,11,18.9406285450046,47.736365526115,15
S,0.4,Other euro area,12,18.9406222828359,47.734660302942,15
S,0.4,Other euro area,13,18.9406159738889,47.7328378351293,15
S,0.4,Other euro area,14,18.9406096722778,47.7308990816498,15
S,0.5,AT,0,14.0812968677208,25.1932735911667,6
S,0.5,AT,1,14.0768666884524,25.1680436987644,6
S,0.5,AT,2,14.0750850676799,25.1098882201485,6
S,0.5,AT,3,14.0742644738183,25.0383589917909,6
S,0.5,AT,4,14.0739265291479,24.9542664182961,6
S,0.5,AT,5,14.0735907573163,24.8585372454702,6
S,0.5,AT,6,14.073244776255,24.7522215743116,6
S,0.5,AT,7,14.0729398138867,24.6364541124779,6
S,0.5,AT,8,14.0728594671594,24.5124274849451,6
S,0.5,AT,9,14.0728582839705,24.381310786864,6
S,0.5,AT,10,14.0728520381326,24.2442606779324,6
S,0.5,AT,11,14.0728474925054,24.1023995051893,6
S,0.5,AT,12,14.0728423852759,23.9605485280066,6
S,0.5,AT,13,14.741964137706,27.5065919133661,5
S,0.5,AT,14,14.7419579772041,27.4026338219578,5
S,0.5,BE,0,17.4652641654121,21.6639563376372,4
S,0.5,BE,1,17.4572913674511,21.6622484173013,4
S,0.5,BE,2,17.4530328907834,21.6614236190109,4
S,0.5,BE,3,17.4503807754752,21.6609074998852,4
S,0.5,BE,4,17.4490607873952,21.6606385158195,4
S,0.5,BE,5,17.4477110994011,21.6603634611503,4
S,0.5,BE,6,17.4463927420098,21.6600959045501,4
S,0.5,BE,7,17.4459694597008,21.6600121074272,4
S,0.5,BE,8,17.4458182483892,21.6599825149832,4
S,0.5,BE,9,17.4457769681319,21.6599746549041,4
S,0.5,BE,10,17.4457325480355,21.6599662262374,4
S,0.5,BE,11,17.4456880568838,21.6599577749622,4
S,0.5,BE,12,17.4456431062904,21.6599492401902,4
S,0.5,BE,13,17.4455981166721,21.6599407023456,4
S,0.5,BE,14,17.4455925274338,21.6599396677637,4
S,0.5,DE,0,15.4860807631537,19.6908433647738,14
S,0.5,DE,1,15.4666252683036,19.6908701076506,14
S,0.5,DE,2,15.4533058678898,19.6893225566283,14
S,0.5,DE,3,15.4442621841171,19.678663023332,14
S,0.5,DE,4,15.4408254009987,19.6664074782059,14
S,0.5,DE,5,15.4381347657215,19.6502669582788,14
S,0.5,DE,6,15.4357452811631,19.6321158548722,14
S,0.5,DE,7,15.4348535605581,19.6124446589565,14
S,0.5,DE,8,15.4344329792964,19.5913008189259,14
S,0.5,DE,9,15.4344679145707,19.5686745458308,14
S,0.5,DE,10,15.4343074317264,19.544788914217,14
S,0.5,DE,11,15.4342116327665,19.5197880158496,14
S,0.5,DE,12,15.4341129267183,19.4938420292434,14
S,0.5,DE,13,15.4340126451455,19.4671197715215,14
S,0.5,DE,14,15.7033370555234,19.7367055470346,13
S,0.5,ES,0,11.2713219660768,29.4999059821258,6
S,0.5,ES,1,11.2488124449141,29.4132588363714,6
S,0.5,ES,2,11.2373494710029,29.2892467145394,6
S,0.5,ES,3,11.2437867362604,29.1391643183957,6
S,0.5,ES,4,11.2606090567057,28.964217446951,6
S,0.5,ES,5,11.2797642694103,28.7639749239459,6
S,0.5,ES,6,11.2780438364099,28.5241845193999,6
S,0.5,ES,7,11.2775675333325,28.2611391734755,6
S,0.5,ES,8,11.2773811770736,27.9772391086205,6
S,0.5,ES,9,11.2773090784144,27.6750080398276,6
S,0.5,ES,10,11.2772314940144,27.3570272539325,6
S,0.5,ES,11,11.3908869890005,25.1416195910562,5
S,0.5,ES,12,11.390794823539,24.87934587259,5
S,0.5,ES,13,11.3907027470571,24.6111589565785,5
S,0.5,ES,14,11.5294990893023,26.5658307757618,4
S,0.5,FR,0,12.706875850259,19.9095218714631,5
S,0.5,FR,1,12.4556102211299,19.9301416366805,5
S,0.5,FR,2,12.3354645698504,19.8669025237868,5
S,0.5,FR,3,12.2512727018914,19.724826774866,5
S,0.5,FR,4,12.2084649611028,19.5577375912705,5
S,0.5,FR,5,12.1745708515128,19.3680415525167,5
S,0.5,FR,6,12.1457991088222,19.1598679027334,5
S,0.5,FR,7,12.1360818671344,18.9398218881935,5
S,0.5,FR,8,12.1328293884421,18.7132952608789,5
S,0.5,FR,9,12.1318590489807,18.4888144943008,5
S,0.5,FR,10,12.1308001927857,18.2789612566488,5
S,0.5,FR,11,12.1297504006708,18.0888440211551,5
S,0.5,FR,12,12.1286937770914,17.9163604408145,5
S,0.5,FR,13,12.5349690177013,18.5692866131051,4
S,0.5,GR,0,12.2447446221364,25.3718655379171,4
S,0.5,GR,1,12.2434598046568,25.2572349396743,4
S,0.5,GR,2,12.2419653732439,25.1056355541798,4
S,0.5,GR,3,12.2408506051748,24.9184702457683,4
S,0.5,GR,4,12.2408021743115,24.6977091045491,4
S,0.5,GR,5,12.2407974486578,24.4455032931972,4
S,0.5,GR,6,12.2407924738937,24.1642589108668,4
S,0.5,GR,7,12.2407894668254,23.8565697080341,4
S,0.5,GR,8,12.2407880916696,23.546097040274,4
S,0.5,GR,9,12.2407874384398,23.2342590571622,4
S,0.5,GR,10,12.2407867290241,22.9210554690898,4
S,0.5,GR,11,12.2407860214648,22.6065528132491,4
S,0.5,GR,12,12.2407853070534,22.2908751437774,4
S,0.5,GR,13,12.2407845939089,21.9741947731412,4
S,0.5,GR,14,12.2407845022587,21.6567233642892,4
S,0.5,IT,0,12.5743536704121,36.8306339119749,7
S,0.5,IT,1,12.5076578832027,36.8057928183937,7
S,0.5,IT,2,12.4581407523952,36.7751505017731,7
S,0.5,IT,3,12.4401156688926,36.7306077889223,7
S,0.5,IT,4,12.4379720851948,36.6467498337581,7
S,0.5,IT,5,12.4420475707747,36.5503428691567,7
S,0.5,IT,6,12.4484963870733,36.4414755527852,7
S,0.5,IT,7,12.4567251043576,36.3154386290511,7
S,0.5,IT,8,12.465006189511,36.1751244076063,7
S,0.5,IT,9,12.4743522579466,36.0234803709842,7
S,0.5,IT,10,12.4839988226275,35.8611825809289,7
S,0.5,IT,11,12.4938814245177,35.6890186792864,7
S,0.5,IT,12,12.5039041080321,35.5077987117542,7
S,0.5,IT,13,12.5043640130201,35.3119440452931,7
S,0.5,IT,14,12.5043115938541,35.1078227880935,7
S,0.5,NL,0,16.3362958603425,22.2449967074691,5
S,0.5,NL,1,16.2963813250486,22.2409018935874,5
S,0.5,NL,2,16.2788514302992,22.2392051606526,5
S,0.5,NL,3,16.2694130055742,22.2381195876744,5
S,0.5,NL,4,16.2655468045901,22.2376893441378,5
S,0.5,NL,5,16.2618719914394,22.2372856667749,5
S,0.5,NL,6,16.2583359211854,22.2368898226031,5
S,0.5,NL,7,16.257191856698,22.2367684315715,5
S,0.5,NL,8,16.2567677102376,22.2367215932473,5
S,0.5,NL,9,16.2566249751494,22.2367048661999,5
S,0.5,NL,10,16.256471814436,22.2366870503226,5
S,0.5,NL,11,16.2563184096819,22.2366691447193,5
S,0.5,NL,12,16.2561636055743,22.2366510741295,5
S,0.5,NL,13,16.2560089500409,22.2366330087978,5
S,0.5,NL,14,16.2559902320988,22.236630925084,5
S,0.5,Other euro area,0,17.9590007687187,47.0531779840479,16
S,0.5,Other euro area,1,17.94697680367,47.0308385296407,16
S,0.5,Other euro area,2,17.9432163879769,47.0010512061641,16
S,0.5,Other euro area,3,17.9409948862465,46.9646281245047,16
S,0.5,Other euro area,4,17.9400169247128,46.9219320126633,16
S,0.5,Other euro area,5,17.9395326949938,46.8733642307652,16
S,0.5,Other euro area,6,17.9392598398305,46.8194856255929,16
S,0.5,Other euro area,7,17.9391678132496,46.7609328137829,16
S,0.5,Other euro area,8,18.4705099722806,47.6407631821372,15
S,0.5,Other euro area,9,18.470501100272,47.6352531323535,15
S,0.5,Other euro area,10,18.4704884626187,47.6292905329694,15
S,0.5,Other euro area,11,18.4704768687752,47.6228884385639,15
S,0.5,Other euro area,12,18.4704648376906,47.6160606312264,15
S,0.5,Other euro area,13,18.4704524505297,47.6088218752549,15
S,0.5,Other euro area,14,18.0495151103329,44.5875796932645,17
S,0.6,AT,0,13.818378503074,25.1641028602285,6
S,0.6,AT,1,13.8136962623207,25.1277891118153,6
S,0.6,AT,2,13.8115790875458,25.0610283873069,6
S,0.6,AT,3,13.8106821767243,24.9790092005795,6
S,0.6,AT,4,13.8101113402539,24.8827114072215,6
S,0.6,AT,5,13.810019814154,24.7733253378323,6
S,0.6,AT,6,13.8099535991712,24.6520778173527,6
S,0.6,AT,7,13.8098869332549,24.5203265802269,6
S,0.6,AT,8,13.8098138150611,24.3794844991714,6
S,0.6,AT,9,13.8097377827917,24.230977679732,6
S,0.6,AT,10,13.8097361952008,24.0762205263942,6
S,0.6,AT,11,13.8097357971427,23.9190476122486,6
S,0.6,AT,12,14.4506512738679,27.4015301486892,5
S,0.6,AT,13,14.4505547083254,27.2822439564673,5
S,0.6,AT,14,14.4504618981429,27.1595277210683,5
S,0.6,BE,0,17.219470835164,21.6481661253847,4
S,0.6,BE,1,17.2105574992345,21.6462732750052,4
S,0.6,BE,2,17.2057360905656,21.6453476344915,4
S,0.6,BE,3,17.2030663902346,21.6448217890255,4
S,0.6,BE,4,17.2013377330327,21.6444721894172,4
S,0.6,BE,5,17.2001782599993,21.6442363003627,4
S,0.6,BE,6,17.1999238839341,21.6441858220119,4
S,0.6,BE,7,17.1998477207599,21.6441717460523,4
S,0.6,BE,8,17.1997662034563,21.6441566961802,4
S,0.6,BE,9,17.1996814446311,21.6441410554909,4
S,0.6,BE,10,17.1996248243448,21.6441303144123,4
S,0.6,BE,11,17.199610735292,21.6441276426198,4
S,0.6,BE,12,17.1995853386973,21.6441226011222,4
S,0.6,BE,13,17.1995606111829,21.6441176537496,4
S,0.6,BE,14,17.1995362838996,21.6441127678859,4
S,0.6,DE,0,15.0767777668019,19.6701154889877,14
S,0.6,DE,1,15.0564855710891,19.6708624185312,14
S,0.6,DE,2,15.0413783849528,19.6639741982896,14
S,0.6,DE,3,15.032767585081,19.6478480920295,14
S,0.6,DE,4,15.0290693627418,19.6292500442319,14
S,0.6,DE,5,15.0274089876187,19.6083434648728,14
S,0.6,DE,6,15.0270956036781,19.5852909204399,14
S,0.6,DE,7,15.0271494800978,19.5601071369778,14
S,0.6,DE,8,15.0273311026024,19.5328171116605,14
S,0.6,DE,9,15.0261214236809,19.4989645785752,14
S,0.6,DE,10,15.0260321594523,19.4633515047247,14
S,0.6,DE,11,15.0260104043196,19.4262494225453,14
S,0.6,DE,12,15.286573098018,19.6835323249089,13
S,0.6,DE,13,15.2862925671881,19.6586726329248,13
S,0.6,DE,14,15.2860927256757,19.6334915424681,13
S,0.6,ES,0,10.9616410132614,29.4506025180409,6
S,0.6,ES,1,10.9328800916426,29.3447637155755,6
S,0.6,ES,2,10.9222461285105,29.1968691291038,6
S,0.6,ES,3,10.932861914069,29.0193151867488,6
S,0.6,ES,4,10.9541028938821,28.812517916209,6
S,0.6,ES,5,10.9572381148579,28.5599379893906,6
S,0.6,ES,6,10.9568735865832,28.2750766004396,6
S,0.6,ES,7,10.9567419428979,27.9640108284116,6
S,0.6,ES,8,10.9566012805935,27.6299590462423,6
S,0.6,ES,9,10.9564554346711,27.2762760556808,6
S,0.6,ES,10,11.0619976830268,24.9897751251887,5
S,0.6,ES,11,11.061969517397,24.6925758643689,5
S,0.6,ES,12,11.0614914608651,24.3898612735234,5
S,0.6,ES,13,11.2007416899893,26.2613102986961,4
S,0.6,ES,14,11.3387933236926,25.9784797578137,3
S,0.6,FR,0,12.3267768376444,19.8823611972977,5
S,0.6,FR,1,12.0185757947896,19.9067149084114,5
S,0.6,FR,2,11.8849585343841,19.793197570283,5
S,0.6,FR,3,11.7974088573707,19.626895329252,5
S,0.6,FR,4,11.750121588797,19.4313477253936,5
S,0.6,FR,5,11.727035240751,19.2130274430908,5
S,0.6,FR,6,11.7218836574613,18.9792733169013,5
S,0.6,FR,7,11.719869862703,18.7375536922884,5
S,0.6,FR,8,11.7177209729018,18.4988244107657,5
S,0.6,FR,9,11.7155064997714,18.2800215164575,5
S,0.6,FR,10,11.7141945891168,18.0820874416447,5
S,0.6,FR,11,11.7138812343095,17.9027868047561,5
S,0.6,FR,12,12.1030185482196,18.5488243670035,4
S,0.6,GR,0,11.9512810116064,25.3195191767611,4
S,0.6,GR,1,11.9497892530333,25.1850701965737,4
S,0.6,GR,2,11.9479914014467,25.0074015189441,4
S,0.6,GR,3,11.9473432095577,24.7884369254115,4
S,0.6,GR,4,11.9473362733451,24.5305917110619,4
S,0.6,GR,5,11.9473326181795,24.2365932441942,4
S,0.6,GR,6,11.9473309692003,23.9094870423296,4
S,0.6,GR,7,11.9473296660317,23.5692749195127,4
S,0.6,GR,8,11.9473282671302,23.2254880812283,4
S,0.6,GR,9,11.9473268109376,22.8783439695371,4
S,0.6,GR,10,11.9473259141446,22.528147950069,4
S,0.6,GR,11,11.9473256953398,22.1752781130516,4
S,0.6,GR,12,11.9473254311158,21.8201700554376,4
S,0.6,GR,13,11.9473251669166,21.4633022149986,4
S,0.6,GR,14,11.9473249027419,21.1051817368769,4
S,0.6,IT,0,11.9619807382509,36.7428060912243,7
S,0.6,IT,1,11.8930753150831,36.6992070230711,7
S,0.6,IT,2,11.859143730633,36.64088102603,7
S,0.6,IT,3,11.8491796576096,36.519466390457,7
S,0.6,IT,4,11.8429616999128,36.3611794215555,7
S,0.6,IT,5,11.8449950579835,36.1796775794648,7
S,0.6,IT,6,11.8538341075353,35.9766712214043,7
S,0.6,IT,7,11.8644937573029,35.7530098881964,7
S,0.6,IT,8,11.8757658570113,35.5101220065388,7
S,0.6,IT,9,11.887549591495,35.2496837807558,7
S,0.6,IT,10,11.8901804192047,34.9664609123845,7
S,0.6,IT,11,11.8900408384324,34.6672765451472,7
S,0.6,IT,12,11.8886528381089,34.3558538226958,7
S,0.6,IT,13,11.9261734310799,34.555381100493,6
S,0.6,IT,14,11.9255975832721,34.2642186407176,6
S,0.6,NL,0,16.113927588973,22.2281036643202,5
S,0.6,NL,1,16.0708874259438,22.223635319884,5
S,0.6,NL,2,16.0527352359202,22.2217526214788,5
S,0.6,NL,3,16.0435261853528,22.2207364650618,5
S,0.6,NL,4,16.0388082538153,22.2202282125008,5
S,0.6,NL,5,16.0356970961404,22.2198707786834,5
S,0.6,NL,6,16.0349714625174,22.2197879065082,5
S,0.6,NL,7,16.0347129198851,22.2197595750323,5
S,0.6,NL,8,16.0344366175881,22.2197293469059,5
S,0.6,NL,9,16.0341497655884,22.2196979614918,5
S,0.6,NL,10,16.0339547469887,22.2196751159754,5
S,0.6,NL,11,16.0339065279227,22.2196694292445,5
S,0.6,NL,12,16.0337841701486,22.2196625876502,5
S,0.6,NL,13,16.0336796614594,22.2196557617843,5
S,0.6,NL,14,16.0335848635401,22.2196489513203,5
S,0.6,Other euro area,0,17.4967136878944,46.9726198999999,16
S,0.6,Other euro area,1,17.4842039834684,46.9454072525938,16
S,0.6,Other euro area,2,17.480156011549,46.9100063221156,16
S,0.6,Other euro area,3,17.4780314247392,46.8667877556465,16
S,0.6,Other euro area,4,17.4770962650381,46.8162114799086,16
S,0.6,Other euro area,5,17.4768402851371,46.7588626520368,16
S,0.6,Other euro area,6,17.4767608446854,46.6954847188517,16
S,0.6,Other euro area,7,18.0008671070914,47.5493176686282,15
S,0.6,Other euro area,8,18.000804129239,47.5404819058766,15
S,0.6,Other euro area,9,18.0007380724639,47.5308894851189,15
S,0.6,Other euro area,10,18.0007258038329,47.520579659113,15
S,0.6,Other euro area,11,18.0007227650639,47.5095916733651,15
S,0.6,Other euro area,12,18.0003755497128,47.4979639013668,15
S,0.6,Other euro area,13,17.5817642396831,44.4786482201802,17
S,0.6,Other euro area,14,17.5816396233318,44.4669974071047,17
S,0.7,AT,0,13.5551587209516,25.1348195313265,6
S,0.7,AT,1,13.5506380120273,25.0867769033757,6
S,0.7,AT,2,13.5484405279599,25.0109701988564,6
S,0.7,AT,3,13.5479491623038,24.9180182101435,6
S,0.7,AT,4,13.5480426957971,24.8090738127777,6
S,0.7,AT,5,13.5482098160237,24.6854568978754,6
S,0.7,AT,6,13.5484521253654,24.5486903395185,6
S,0.7,AT,7,13.5488181462874,24.4004042673044,6
S,0.7,AT,8,13.549231207454,24.2422753316263,6
S,0.7,AT,9,13.5496899751593,24.0759876497186,6
S,0.7,AT,10,13.5501551544954,23.9034526629627,6
S,0.7,AT,11,13.5501110950873,23.7278701712939,6
S,0.7,AT,12,14.1637149252107,27.1797573096528,5
S,0.7,AT,13,14.1637068358803,27.0364582485378,5
S,0.7,AT,14,14.1636988367396,26.8897686036855,5
S,0.7,BE,0,16.9736742516023,21.6323755841492,4
S,0.7,BE,1,16.9637834666545,21.6302922734416,4
S,0.7,BE,2,16.9585862296241,21.6293027482203,4
S,0.7,BE,3,16.9562366345709,21.6288356317814,4
S,0.7,BE,4,16.9549098175474,21.6285694573252,4
S,0.7,BE,5,16.9539913195067,21.6283876870304,4
S,0.7,BE,6,16.9538181845032,21.6283579794611,4
S,0.7,BE,7,16.9536785774959,21.6283341714703,4
S,0.7,BE,8,16.9535394534971,21.6283105200175,4
S,0.7,BE,9,16.9534338362123,21.628293202427,4
S,0.7,BE,10,16.9533681219342,21.6282833621927,4
S,0.7,BE,11,16.9533089472978,21.6282745670488,4
S,0.7,BE,12,16.953299095005,21.6282729453213,4
S,0.7,BE,13,16.9532649100211,21.6282650605402,4
S,0.7,BE,14,16.9532320336892,21.6282575224058,4
S,0.7,DE,0,14.6672605288189,19.6497166126401,14
S,0.7,DE,1,14.6460130573959,19.650888596528,14
S,0.7,DE,2,14.6295945985915,19.6354846006278,14
S,0.7,DE,3,14.6240859096956,19.6160427692791,14
S,0.7,DE,4,14.6226176413453,19.5937335534963,14
S,0.7,DE,5,14.6226620192971,19.5681045472765,14
S,0.7,DE,6,14.6219988563021,19.5326338566891,14
S,0.7,DE,7,14.6228492165705,19.4939385000262,14
S,0.7,DE,8,14.6236744626839,19.452393184199,14
S,0.7,DE,9,14.6244832991992,19.4084151996321,14
S,0.7,DE,10,14.6252519183261,19.3624249342451,14
S,0.7,DE,11,14.878609129256,19.6142177789425,13
S,0.7,DE,12,14.878562120531,19.5790423002458,13
S,0.7,DE,13,15.216409404366,19.8754602354702,12
S,0.7,DE,14,15.2163574560004,19.8511194198473,12
S,0.7,ES,0,10.6513661457563,29.4008256553409,6
S,0.7,ES,1,10.6153827389485,29.2736337450553,6
S,0.7,ES,2,10.6080376900098,29.1023551490225,6
S,0.7,ES,3,10.6247757103895,28.8969305713419,6
S,0.7,ES,4,10.6398148363695,28.6483446396134,6
S,0.7,ES,5,10.6385397534611,28.3509248616701,6
S,0.7,ES,6,10.6382641819775,28.0208543102127,6
S,0.7,ES,7,10.6380480902253,27.6620784982568,6
S,0.7,ES,8,10.6378327650023,27.2787873503696,6
S,0.7,ES,9,10.637674738179,26.8831248701504,6
S,0.7,ES,10,10.7355624760005,24.5936014271271,5
S,0.7,ES,11,10.7354664105354,24.2611668679447,5
S,0.7,ES,12,10.8778123007791,26.065487257674,4
S,0.7,ES,13,11.0037822271183,25.6862567338112,3
S,0.7,FR,0,11.9444151916858,19.8554975513379,5
S,0.7,FR,1,11.5760613617934,19.8653409787768,5
S,0.7,FR,2,11.428076876301,19.714857170928,5
S,0.7,FR,3,11.3545305342638,19.5235941983491,5
S,0.7,FR,4,11.3193318838086,19.3020143064276,5
S,0.7,FR,5,11.3018168531574,19.0577305266478,5
S,0.7,FR,6,11.2981605774009,18.8019479280359,5
S,0.7,FR,7,11.2956553352358,18.5471116319203,5
S,0.7,FR,8,11.2931528277803,18.3150080445778,5
S,0.7,FR,9,11.2913964965547,18.1053984362733,5
S,0.7,FR,10,11.2904904248647,17.9158554102236,5
S,0.7,FR,11,11.2896687291412,17.7441660594522,5
S,0.7,GR,0,11.6578150484238,25.2666223194035,4
S,0.7,GR,1,11.6561076820976,25.1115606964222,4
S,0.7,GR,2,11.6540031789042,24.9068375715934,4
S,0.7,GR,3,11.6538635965637,24.6549910116434,4
S,0.7,GR,4,11.6538587782738,24.3589564383855,4
S,0.7,GR,5,11.6538544887721,24.0221492711396,4
S,0.7,GR,6,11.6538517880409,23.6562376218949,4
S,0.7,GR,7,11.653849762826,23.2842772456956,4
S,0.7,GR,8,11.6538477364412,22.906731893399,4
S,0.7,GR,9,11.6538462321519,22.5241839342032,4
S,0.7,GR,10,11.6538453419179,22.1373109959511,4
S,0.7,GR,11,11.6538445357114,21.7468621044607,4
S,0.7,GR,12,11.6538444035416,21.3536345468284,4
S,0.7,GR,13,11.6537232145786,20.9613953495222,4
S,0.7,GR,14,11.653602082782,20.5766715261295,4
S,0.7,IT,0,11.3409019233599,36.6518669391654,7
S,0.7,IT,1,11.2735172708073,36.5883596436466,7
S,0.7,IT,2,11.2408143109672,36.461654466614,7
S,0.7,IT,3,11.2278401365292,36.2655579600818,7
S,0.7,IT,4,11.2271638598354,36.0346684010791,7
S,0.7,IT,5,11.2331692294339,35.7710472062687,7
S,0.7,IT,6,11.2446566240606,35.4775226229216,7
S,0.7,IT,7,11.2569939197705,35.1564751232544,7
S,0.7,IT,8,11.2633573046269,34.8065909621551,7
S,0.7,IT,9,11.2627147039506,34.4300536748645,7
S,0.7,IT,10,11.2624477485283,34.037223556623,7
S,0.7,IT,11,11.2760797287309,34.151702620273,6
S,0.7,IT,12,11.2760337375882,33.8026340469354,6
S,0.7,IT,13,11.2758924137058,33.4583892375405,6
S,0.7,IT,14,11.4273869053974,35.6079825980944,5
S,0.7,NL,0,15.8915542424335,22.2112168193816,5
S,0.7,NL,1,15.8452392744919,22.2063710563634,5
S,0.7,NL,2,15.8270671502364,22.2044139312145,5
S,0.7,NL,3,15.8193506680442,22.2036020850857,5
S,0.7,NL,4,15.8156472634241,22.2032141023984,5
S,0.7,NL,5,15.8130995817378,22.2029494367573,5
S,0.7,NL,6,15.8125133449025,22.2029153416089,5
S,0.7,NL,7,15.8120362662263,22.202894477862,5
S,0.7,NL,8,15.8115624713199,22.2022680417287,5
S,0.7,NL,9,15.8112055568438,22.2022675889815,5
S,0.7,NL,10,15.810986953834,22.2022863872267,5
S,0.7,NL,11,15.8107914548825,22.2023107551267,5
S,0.7,NL,12,15.8107563766498,22.2017905445284,5
S,0.7,NL,13,15.8106940030905,22.2018346836305,5
S,0.7,NL,14,15.8106343736391,22.2018823183009,5
S,0.7,Other euro area,0,17.0343757146861,46.8913536938961,16
S,0.7,Other euro area,1,17.0213989279301,46.8596125559414,16
S,0.7,Other euro area,2,17.0170907572498,46.8183478339502,16
S,0.7,Other euro area,3,17.0152103307666,46.7680711782707,16
S,0.7,Other euro area,4,17.0142845037622,46.7093619124689,16
S,0.7,Other euro area,5,17.0139753588916,46.6429921701126,16
S,0.7,Other euro area,6,17.0137829239827,46.5699120631094,16
S,0.7,Other euro area,7,17.5305578651207,47.4524715205798,15
S,0.7,Other euro area,8,17.5304232634536,47.4398900697509,15
S,0.7,Other euro area,9,17.530300284142,47.426318379025,15
S,0.7,Other euro area,10,17.5301931232114,47.4118313138798,15
S,0.7,Other euro area,11,17.5300974118425,47.3965064506016,15
S,0.7,Other euro area,12,17.1140927458029,44.3789318345243,17
S,0.7,Other euro area,13,17.1140514685979,44.3635799170778,17
S,0.7,Other euro area,14,16.4768695655383,42.8344249109007,19
S,0.8,AT,0,13.2917454361112,25.1056887275119,6
S,0.8,AT,1,13.2878150655176,25.0460885818829,6
S,0.8,AT,2,13.2866818079057,24.9615431872577,6
S,0.8,AT,3,13.2875162488414,24.8579789521323,6
S,0.8,AT,4,13.2874064504755,24.7268230600268,6
S,0.8,AT,5,13.2873340279029,24.5772627391568,6
S,0.8,AT,6,13.2873291566024,24.4118252457627,6
S,0.8,AT,7,13.2873281970781,24.2324876510028,6
S,0.8,AT,8,13.2873275183283,24.0412846052567,6
S,0.8,AT,9,13.2873274390599,23.8402465688466,6
S,0.8,AT,10,13.2873110502363,23.6352031383996,6
S,0.8,AT,11,13.8728568751799,26.9884360135614,5
S,0.8,AT,12,13.8728479633747,26.8105013237215,5
S,0.8,AT,13,13.872840896026,26.6274363051659,5
S,0.8,AT,14,13.8728347782773,26.440320714853,5
S,0.8,BE,0,16.7278864885592,21.6165861583153,4
S,0.8,BE,1,16.7170043203245,21.6143159683547,4
S,0.8,BE,2,16.7113249733415,21.613237232656,4
